,location,date,total_deaths
2623,Cote d'Ivoire,2020-04-25,14
2624,Cote d'Ivoire,2020-04-26,14
2625,Cote d'Ivoire,2020-04-27,14
2626,Cote d'Ivoire,2020-04-28,14
2627,Cote d'Ivoire,2020-04-29,14
2628,Cameroon,2020-03-07,0
2629,Cameroon,2020-03-09,0
2630,Cameroon,2020-03-15,0
2631,Cameroon,2020-03-16,0
2632,Cameroon,2020-03-17,0
2633,Cameroon,2020-03-18,0
2634,Cameroon,2020-03-19,0
2635,Cameroon,2020-03-20,0
2636,Cameroon,2020-03-21,0
2637,Cameroon,2020-03-22,0
2638,Cameroon,2020-03-23,0
2639,Cameroon,2020-03-24,0
2640,Cameroon,2020-03-25,1
2641,Cameroon,2020-03-26,1
2642,Cameroon,2020-03-27,1
2643,Cameroon,2020-03-28,1
2644,Cameroon,2020-03-29,2
2645,Cameroon,2020-03-30,2
2646,Cameroon,2020-03-31,2
2647,Cameroon,2020-04-01,6
2648,Cameroon,2020-04-02,6
2649,Cameroon,2020-04-03,7
2650,Cameroon,2020-04-04,8
2651,Cameroon,2020-04-05,9
2652,Cameroon,2020-04-06,9
2653,Cameroon,2020-04-07,9
2654,Cameroon,2020-04-08,9
2655,Cameroon,2020-04-09,10
2656,Cameroon,2020-04-10,10
2657,Cameroon,2020-04-11,10
2658,Cameroon,2020-04-12,11
2659,Cameroon,2020-04-13,12
2660,Cameroon,2020-04-14,12
2661,Cameroon,2020-04-15,17
2662,Cameroon,2020-04-16,17
2663,Cameroon,2020-04-17,21
2664,Cameroon,2020-04-18,21
2665,Cameroon,2020-04-19,21
2666,Cameroon,2020-04-20,42
2667,Cameroon,2020-04-21,42
2668,Cameroon,2020-04-22,42
2669,Cameroon,2020-04-23,43
2670,Cameroon,2020-04-24,49
2671,Cameroon,2020-04-25,49
2672,Cameroon,2020-04-26,53
2673,Cameroon,2020-04-27,56
2674,Cameroon,2020-04-28,58
2675,Cameroon,2020-04-29,59
2676,Democratic Republic of Congo,2020-03-11,0
2677,Democratic Republic of Congo,2020-03-14,0
2678,Democratic Republic of Congo,2020-03-15,0
2679,Democratic Republic of Congo,2020-03-16,0
2680,Democratic Republic of Congo,2020-03-17,0
2681,Democratic Republic of Congo,2020-03-18,0
2682,Democratic Republic of Congo,2020-03-19,0
2683,Democratic Republic of Congo,2020-03-20,0
2684,Democratic Republic of Congo,2020-03-21,0
2685,Democratic Republic of Congo,2020-03-22,1
2686,Democratic Republic of Congo,2020-03-23,2
2687,Democratic Republic of Congo,2020-03-24,2
2688,Democratic Republic of Congo,2020-03-25,3
2689,Democratic Republic of Congo,2020-03-26,3
2690,Democratic Republic of Congo,2020-03-27,4
2691,Democratic Republic of Congo,2020-03-28,4
2692,Democratic Republic of Congo,2020-03-29,6
2693,Democratic Republic of Congo,2020-03-30,8
2694,Democratic Republic of Congo,2020-03-31,8
2695,Democratic Republic of Congo,2020-04-01,8
2696,Democratic Republic of Congo,2020-04-02,11
2697,Democratic Republic of Congo,2020-04-03,11
2698,Democratic Republic of Congo,2020-04-04,13
2699,Democratic Republic of Congo,2020-04-05,18
2700,Democratic Republic of Congo,2020-04-06,18
2701,Democratic Republic of Congo,2020-04-07,18
2702,Democratic Republic of Congo,2020-04-08,18
2703,Democratic Republic of Congo,2020-04-09,20
2704,Democratic Republic of Congo,2020-04-10,20
2705,Democratic Republic of Congo,2020-04-11,20
2706,Democratic Republic of Congo,2020-04-12,20
2707,Democratic Republic of Congo,2020-04-13,20
2708,Democratic Republic of Congo,2020-04-14,20
2709,Democratic Republic of Congo,2020-04-15,21
2710,Democratic Republic of Congo,2020-04-16,22
2711,Democratic Republic of Congo,2020-04-17,23
2712,Democratic Republic of Congo,2020-04-18,25
2713,Democratic Republic of Congo,2020-04-19,25
2714,Democratic Republic of Congo,2020-04-20,25
2715,Democratic Republic of Congo,2020-04-21,25
2716,Democratic Republic of Congo,2020-04-22,25
2717,Democratic Republic of Congo,2020-04-23,25
2718,Democratic Republic of Congo,2020-04-24,25
2719,Democratic Republic of Congo,2020-04-25,28
2720,Democratic Republic of Congo,2020-04-26,28
2721,Democratic Republic of Congo,2020-04-27,28
2722,Democratic Republic of Congo,2020-04-28,30
2723,Democratic Republic of Congo,2020-04-29,30
2724,Congo,2020-03-16,0
2725,Congo,2020-03-17,0
2726,Congo,2020-03-18,0
2727,Congo,2020-03-19,0
2728,Congo,2020-03-20,0
2729,Congo,2020-03-21,0
2730,Congo,2020-03-22,0
2731,Congo,2020-03-23,0
2732,Congo,2020-03-24,0
2733,Congo,2020-03-25,0
2734,Congo,2020-03-26,0
2735,Congo,2020-03-27,0
2736,Congo,2020-03-28,0
2737,Congo,2020-03-29,0
2738,Congo,2020-03-30,0
2739,Congo,2020-03-31,0
2740,Congo,2020-04-01,2
2741,Congo,2020-04-02,2
2742,Congo,2020-04-03,3
2743,Congo,2020-04-04,3
2744,Congo,2020-04-05,5
2745,Congo,2020-04-06,5
2746,Congo,2020-04-07,5
2747,Congo,2020-04-08,5
2748,Congo,2020-04-09,5
2749,Congo,2020-04-10,5
2750,Congo,2020-04-11,5
2751,Congo,2020-04-12,5
2752,Congo,2020-04-13,5
2753,Congo,2020-04-14,5
2754,Congo,2020-04-15,5
2755,Congo,2020-04-16,5
2756,Congo,2020-04-17,5
2757,Congo,2020-04-18,6
2758,Congo,2020-04-19,6
2759,Congo,2020-04-20,6
2760,Congo,2020-04-21,6
2761,Congo,2020-04-22,6
2762,Congo,2020-04-23,6
2763,Congo,2020-04-24,6
2764,Congo,2020-04-25,6
2765,Congo,2020-04-26,8
2766,Congo,2020-04-27,8
2767,Congo,2020-04-28,8
2768,Congo,2020-04-29,8
2769,Colombia,2020-03-04,0
2770,Colombia,2020-03-05,0
2771,Colombia,2020-03-06,0
2772,Colombia,2020-03-07,0
2773,Colombia,2020-03-08,0
2774,Colombia,2020-03-09,0
2775,Colombia,2020-03-10,0
2776,Colombia,2020-03-11,0
2777,Colombia,2020-03-12,0
2778,Colombia,2020-03-13,0
2779,Colombia,2020-03-14,0
2780,Colombia,2020-03-15,0
2781,Colombia,2020-03-16,0
2782,Colombia,2020-03-17,0
2783,Colombia,2020-03-18,0
2784,Colombia,2020-03-19,0
2785,Colombia,2020-03-20,0
2786,Colombia,2020-03-21,0
2787,Colombia,2020-03-22,1
2788,Colombia,2020-03-23,2
2789,Colombia,2020-03-24,3
2790,Colombia,2020-03-25,3
2791,Colombia,2020-03-26,4
2792,Colombia,2020-03-27,6
2793,Colombia,2020-03-28,6
2794,Colombia,2020-03-29,6
2795,Colombia,2020-03-30,10
2796,Colombia,2020-03-31,14
2797,Colombia,2020-04-01,16
2798,Colombia,2020-04-02,17
2799,Colombia,2020-04-03,19
2800,Colombia,2020-04-04,25
2801,Colombia,2020-04-05,32
2802,Colombia,2020-04-06,35
2803,Colombia,2020-04-07,46
2804,Colombia,2020-04-08,50
2805,Colombia,2020-04-09,55
2806,Colombia,2020-04-10,69
2807,Colombia,2020-04-11,80
2808,Colombia,2020-04-12,100
2809,Colombia,2020-04-13,109
2810,Colombia,2020-04-14,112
2811,Colombia,2020-04-15,127
2812,Colombia,2020-04-16,131
2813,Colombia,2020-04-17,144
2814,Colombia,2020-04-18,153
2815,Colombia,2020-04-19,166
2816,Colombia,2020-04-20,179
2817,Colombia,2020-04-21,189
2818,Colombia,2020-04-22,196
2819,Colombia,2020-04-23,206
2820,Colombia,2020-04-24,215
2821,Colombia,2020-04-25,225
2822,Colombia,2020-04-26,233
2823,Colombia,2020-04-27,243
2824,Colombia,2020-04-28,253
2825,Colombia,2020-04-29,269
2826,Cape Verde,2020-03-21,0
2827,Cape Verde,2020-03-22,0
2828,Cape Verde,2020-03-23,0
2829,Cape Verde,2020-03-24,0
2830,Cape Verde,2020-03-25,1
2831,Cape Verde,2020-03-26,1
2832,Cape Verde,2020-03-27,1
2833,Cape Verde,2020-03-28,1
2834,Cape Verde,2020-03-29,1
2835,Cape Verde,2020-03-30,1
2836,Cape Verde,2020-03-31,1
2837,Cape Verde,2020-04-01,1
2838,Cape Verde,2020-04-02,1
2839,Cape Verde,2020-04-03,1
2840,Cape Verde,2020-04-04,1
2841,Cape Verde,2020-04-05,1
2842,Cape Verde,2020-04-06,1
2843,Cape Verde,2020-04-07,1
2844,Cape Verde,2020-04-08,1
2845,Cape Verde,2020-04-09,1
2846,Cape Verde,2020-04-10,1
2847,Cape Verde,2020-04-11,1
2848,Cape Verde,2020-04-12,1
2849,Cape Verde,2020-04-13,1
2850,Cape Verde,2020-04-14,1
2851,Cape Verde,2020-04-15,1
2852,Cape Verde,2020-04-16,1
2853,Cape Verde,2020-04-17,1
2854,Cape Verde,2020-04-18,1
2855,Cape Verde,2020-04-19,1
2856,Cape Verde,2020-04-20,1
2857,Cape Verde,2020-04-21,1
2858,Cape Verde,2020-04-22,1
2859,Cape Verde,2020-04-23,1
2860,Cape Verde,2020-04-24,1
2861,Cape Verde,2020-04-25,1
2862,Cape Verde,2020-04-26,1
2863,Cape Verde,2020-04-27,1
2864,Cape Verde,2020-04-28,1
2865,Cape Verde,2020-04-29,1
2866,Costa Rica,2020-03-07,0
2867,Costa Rica,2020-03-09,0
2868,Costa Rica,2020-03-10,0
2869,Costa Rica,2020-03-11,0
2870,Costa Rica,2020-03-12,0
2871,Costa Rica,2020-03-13,0
2872,Costa Rica,2020-03-14,0
2873,Costa Rica,2020-03-15,0
2874,Costa Rica,2020-03-16,0
2875,Costa Rica,2020-03-17,0
2876,Costa Rica,2020-03-18,0
2877,Costa Rica,2020-03-19,1
2878,Costa Rica,2020-03-20,1
2879,Costa Rica,2020-03-21,2
2880,Costa Rica,2020-03-22,2
2881,Costa Rica,2020-03-23,2
2882,Costa Rica,2020-03-24,2
2883,Costa Rica,2020-03-25,2
2884,Costa Rica,2020-03-26,2
2885,Costa Rica,2020-03-27,2
2886,Costa Rica,2020-03-28,2
2887,Costa Rica,2020-03-29,2
2888,Costa Rica,2020-03-30,2
2889,Costa Rica,2020-03-31,2
2890,Costa Rica,2020-04-01,2
2891,Costa Rica,2020-04-02,2
2892,Costa Rica,2020-04-03,2
2893,Costa Rica,2020-04-04,2
2894,Costa Rica,2020-04-05,2
2895,Costa Rica,2020-04-06,2
2896,Costa Rica,2020-04-07,2
2897,Costa Rica,2020-04-08,2
2898,Costa Rica,2020-04-09,2
2899,Costa Rica,2020-04-10,3
2900,Costa Rica,2020-04-11,3
2901,Costa Rica,2020-04-12,3
2902,Costa Rica,2020-04-13,3
2903,Costa Rica,2020-04-14,3
2904,Costa Rica,2020-04-15,3
2905,Costa Rica,2020-04-16,4
2906,Costa Rica,2020-04-17,4
2907,Costa Rica,2020-04-18,4
2908,Costa Rica,2020-04-19,4
2909,Costa Rica,2020-04-20,4
2910,Costa Rica,2020-04-21,6
2911,Costa Rica,2020-04-22,6
2912,Costa Rica,2020-04-23,6
2913,Costa Rica,2020-04-24,6
2914,Costa Rica,2020-04-25,6
2915,Costa Rica,2020-04-26,6
2916,Costa Rica,2020-04-27,6
2917,Costa Rica,2020-04-28,6
2918,Costa Rica,2020-04-29,6
2919,Cuba,2020-03-12,0
2920,Cuba,2020-03-14,0
2921,Cuba,2020-03-15,0
2922,Cuba,2020-03-18,0
2923,Cuba,2020-03-19,1
2924,Cuba,2020-03-20,1
2925,Cuba,2020-03-21,1
2926,Cuba,2020-03-22,1
2927,Cuba,2020-03-23,1
2928,Cuba,2020-03-24,1
2929,Cuba,2020-03-25,1
2930,Cuba,2020-03-26,1
2931,Cuba,2020-03-27,2
2932,Cuba,2020-03-28,2
2933,Cuba,2020-03-29,3
2934,Cuba,2020-03-30,3
2935,Cuba,2020-03-31,4
2936,Cuba,2020-04-01,6
2937,Cuba,2020-04-02,6
2938,Cuba,2020-04-03,6
2939,Cuba,2020-04-04,6
2940,Cuba,2020-04-05,6
2941,Cuba,2020-04-06,8
2942,Cuba,2020-04-07,9
2943,Cuba,2020-04-08,11
2944,Cuba,2020-04-09,12
2945,Cuba,2020-04-10,15
2946,Cuba,2020-04-11,15
2947,Cuba,2020-04-12,16
2948,Cuba,2020-04-13,18
2949,Cuba,2020-04-14,21
2950,Cuba,2020-04-15,21
2951,Cuba,2020-04-16,24
2952,Cuba,2020-04-17,27
2953,Cuba,2020-04-18,31
2954,Cuba,2020-04-19,32
2955,Cuba,2020-04-20,34
2956,Cuba,2020-04-21,36
2957,Cuba,2020-04-22,38
2958,Cuba,2020-04-23,40
2959,Cuba,2020-04-24,43
2960,Cuba,2020-04-25,49
2961,Cuba,2020-04-26,51
2962,Cuba,2020-04-27,54
2963,Cuba,2020-04-28,56
2964,Cuba,2020-04-29,58
2965,Curacao,2020-03-13,0
2966,Curacao,2020-03-20,0
2967,Curacao,2020-03-24,0
2968,Curacao,2020-03-26,1
2969,Curacao,2020-03-27,1
2970,Curacao,2020-03-28,1
2971,Curacao,2020-03-29,1
2972,Curacao,2020-03-30,1
2973,Curacao,2020-04-01,1
2974,Curacao,2020-04-02,1
2975,Curacao,2020-04-03,1
2976,Curacao,2020-04-04,1
2977,Curacao,2020-04-05,1
2978,Curacao,2020-04-06,1
2979,Curacao,2020-04-07,1
2980,Curacao,2020-04-08,1
2981,Curacao,2020-04-09,1
2982,Curacao,2020-04-10,1
2983,Curacao,2020-04-11,1
2984,Curacao,2020-04-12,1
2985,Curacao,2020-04-13,1
2986,Curacao,2020-04-14,1
2987,Curacao,2020-04-15,1
2988,Curacao,2020-04-16,1
2989,Curacao,2020-04-17,1
2990,Curacao,2020-04-18,1
2991,Curacao,2020-04-19,1
2992,Curacao,2020-04-20,1
2993,Curacao,2020-04-21,1
2994,Curacao,2020-04-22,1
2995,Curacao,2020-04-23,1
2996,Curacao,2020-04-24,1
2997,Curacao,2020-04-25,1
2998,Curacao,2020-04-26,1
2999,Curacao,2020-04-27,1
3000,Curacao,2020-04-28,1
3001,Curacao,2020-04-29,1
3002,Cayman Islands,2020-03-20,0
3003,Cayman Islands,2020-03-21,1
3004,Cayman Islands,2020-03-22,1
3005,Cayman Islands,2020-03-23,1
3006,Cayman Islands,2020-03-24,1
3007,Cayman Islands,2020-03-25,1
3008,Cayman Islands,2020-03-26,1
3009,Cayman Islands,2020-03-27,1
3010,Cayman Islands,2020-03-28,1
3011,Cayman Islands,2020-03-29,1
3012,Cayman Islands,2020-03-30,1
3013,Cayman Islands,2020-03-31,1
3014,Cayman Islands,2020-04-01,1
3015,Cayman Islands,2020-04-02,1
3016,Cayman Islands,2020-04-03,1
3017,Cayman Islands,2020-04-04,1
3018,Cayman Islands,2020-04-05,1
3019,Cayman Islands,2020-04-06,1
3020,Cayman Islands,2020-04-07,1
3021,Cayman Islands,2020-04-08,1
3022,Cayman Islands,2020-04-09,1
3023,Cayman Islands,2020-04-10,1
3024,Cayman Islands,2020-04-11,1
3025,Cayman Islands,2020-04-12,1
3026,Cayman Islands,2020-04-13,1
3027,Cayman Islands,2020-04-14,1
3028,Cayman Islands,2020-04-15,1
3029,Cayman Islands,2020-04-16,1
3030,Cayman Islands,2020-04-17,1
3031,Cayman Islands,2020-04-18,1
3032,Cayman Islands,2020-04-19,1
3033,Cayman Islands,2020-04-20,1
3034,Cayman Islands,2020-04-21,1
3035,Cayman Islands,2020-04-22,1
3036,Cayman Islands,2020-04-23,1
3037,Cayman Islands,2020-04-24,1
3038,Cayman Islands,2020-04-25,1
3039,Cayman Islands,2020-04-26,1
3040,Cayman Islands,2020-04-27,1
3041,Cayman Islands,2020-04-28,1
3042,Cayman Islands,2020-04-29,1
3043,Cyprus,2020-03-10,0
3044,Cyprus,2020-03-12,0
3045,Cyprus,2020-03-14,0
3046,Cyprus,2020-03-15,0
3047,Cyprus,2020-03-16,0
3048,Cyprus,2020-03-17,0
3049,Cyprus,2020-03-18,0
3050,Cyprus,2020-03-19,0
3051,Cyprus,2020-03-20,0
3052,Cyprus,2020-03-21,0
3053,Cyprus,2020-03-22,0
3054,Cyprus,2020-03-23,0
3055,Cyprus,2020-03-24,0
3056,Cyprus,2020-03-25,3
3057,Cyprus,2020-03-26,3
3058,Cyprus,2020-03-27,3
3059,Cyprus,2020-03-28,5
3060,Cyprus,2020-03-29,5
3061,Cyprus,2020-03-30,6
3062,Cyprus,2020-03-31,7
3063,Cyprus,2020-04-01,8
3064,Cyprus,2020-04-02,9
3065,Cyprus,2020-04-03,9
3066,Cyprus,2020-04-04,11
3067,Cyprus,2020-04-05,11
3068,Cyprus,2020-04-06,14
3069,Cyprus,2020-04-07,14
3070,Cyprus,2020-04-08,14
3071,Cyprus,2020-04-09,14
3072,Cyprus,2020-04-10,15
3073,Cyprus,2020-04-11,15
3074,Cyprus,2020-04-12,15
3075,Cyprus,2020-04-13,16
3076,Cyprus,2020-04-14,17
3077,Cyprus,2020-04-15,17
3078,Cyprus,2020-04-16,17
3079,Cyprus,2020-04-17,17
3080,Cyprus,2020-04-18,17
3081,Cyprus,2020-04-19,17
3082,Cyprus,2020-04-20,17
3083,Cyprus,2020-04-21,17
3084,Cyprus,2020-04-22,17
3085,Cyprus,2020-04-23,17
3086,Cyprus,2020-04-24,17
3087,Cyprus,2020-04-25,17
3088,Cyprus,2020-04-26,17
3089,Cyprus,2020-04-27,17
3090,Cyprus,2020-04-28,20
3091,Cyprus,2020-04-29,20
3092,Czech Republic,2019-12-31,0
3093,Czech Republic,2020-01-01,0
3094,Czech Republic,2020-01-02,0
3095,Czech Republic,2020-01-03,0
3096,Czech Republic,2020-01-04,0
3097,Czech Republic,2020-01-05,0
3098,Czech Republic,2020-01-06,0
3099,Czech Republic,2020-01-07,0
3100,Czech Republic,2020-01-08,0
3101,Czech Republic,2020-01-09,0
3102,Czech Republic,2020-01-10,0
3103,Czech Republic,2020-01-11,0
3104,Czech Republic,2020-01-12,0
3105,Czech Republic,2020-01-13,0
3106,Czech Republic,2020-01-14,0
3107,Czech Republic,2020-01-15,0
3108,Czech Republic,2020-01-16,0
3109,Czech Republic,2020-01-17,0
3110,Czech Republic,2020-01-18,0
3111,Czech Republic,2020-01-19,0
3112,Czech Republic,2020-01-20,0
3113,Czech Republic,2020-01-21,0
3114,Czech Republic,2020-01-22,0
3115,Czech Republic,2020-01-23,0
3116,Czech Republic,2020-01-24,0
3117,Czech Republic,2020-01-25,0
3118,Czech Republic,2020-01-26,0
3119,Czech Republic,2020-01-27,0
3120,Czech Republic,2020-01-28,0
3121,Czech Republic,2020-01-29,0
3122,Czech Republic,2020-01-30,0
3123,Czech Republic,2020-01-31,0
3124,Czech Republic,2020-02-01,0
3125,Czech Republic,2020-02-02,0
3126,Czech Republic,2020-02-03,0
3127,Czech Republic,2020-02-04,0
3128,Czech Republic,2020-02-05,0
3129,Czech Republic,2020-02-06,0
3130,Czech Republic,2020-02-07,0
3131,Czech Republic,2020-02-08,0
3132,Czech Republic,2020-02-09,0
3133,Czech Republic,2020-02-10,0
3134,Czech Republic,2020-02-11,0
3135,Czech Republic,2020-02-12,0
3136,Czech Republic,2020-02-13,0
3137,Czech Republic,2020-02-14,0
3138,Czech Republic,2020-02-15,0
3139,Czech Republic,2020-02-16,0
3140,Czech Republic,2020-02-17,0
3141,Czech Republic,2020-02-18,0
3142,Czech Republic,2020-02-19,0
3143,Czech Republic,2020-02-20,0
3144,Czech Republic,2020-02-21,0
3145,Czech Republic,2020-02-22,0
3146,Czech Republic,2020-02-23,0
3147,Czech Republic,2020-02-24,0
3148,Czech Republic,2020-02-25,0
3149,Czech Republic,2020-02-26,0
3150,Czech Republic,2020-02-27,0
3151,Czech Republic,2020-02-28,0
3152,Czech Republic,2020-02-29,0
3153,Czech Republic,2020-03-01,0
3154,Czech Republic,2020-03-02,0
3155,Czech Republic,2020-03-03,0
3156,Czech Republic,2020-03-04,0
3157,Czech Republic,2020-03-05,0
3158,Czech Republic,2020-03-06,0
3159,Czech Republic,2020-03-07,0
3160,Czech Republic,2020-03-08,0
3161,Czech Republic,2020-03-09,0
3162,Czech Republic,2020-03-10,0
3163,Czech Republic,2020-03-11,0
3164,Czech Republic,2020-03-12,0
3165,Czech Republic,2020-03-13,0
3166,Czech Republic,2020-03-14,0
3167,Czech Republic,2020-03-15,0
3168,Czech Republic,2020-03-16,0
3169,Czech Republic,2020-03-17,0
3170,Czech Republic,2020-03-18,0
3171,Czech Republic,2020-03-19,0
3172,Czech Republic,2020-03-20,0
3173,Czech Republic,2020-03-21,0
3174,Czech Republic,2020-03-22,0
3175,Czech Republic,2020-03-23,1
3176,Czech Republic,2020-03-24,1
3177,Czech Republic,2020-03-25,3
3178,Czech Republic,2020-03-26,6
3179,Czech Republic,2020-03-27,9
3180,Czech Republic,2020-03-28,9
3181,Czech Republic,2020-03-29,11
3182,Czech Republic,2020-03-30,16
3183,Czech Republic,2020-03-31,24
3184,Czech Republic,2020-04-01,31
3185,Czech Republic,2020-04-02,39
3186,Czech Republic,2020-04-03,44
3187,Czech Republic,2020-04-04,53
3188,Czech Republic,2020-04-05,59
3189,Czech Republic,2020-04-06,67
3190,Czech Republic,2020-04-07,78
3191,Czech Republic,2020-04-08,88
3192,Czech Republic,2020-04-09,99
3193,Czech Republic,2020-04-10,112
3194,Czech Republic,2020-04-11,119
3195,Czech Republic,2020-04-12,129
3196,Czech Republic,2020-04-13,138
3197,Czech Republic,2020-04-14,143
3198,Czech Republic,2020-04-15,161
3199,Czech Republic,2020-04-16,166
3200,Czech Republic,2020-04-17,169
3201,Czech Republic,2020-04-18,173
3202,Czech Republic,2020-04-19,181
3203,Czech Republic,2020-04-20,188
3204,Czech Republic,2020-04-21,196
3205,Czech Republic,2020-04-22,201
3206,Czech Republic,2020-04-23,210
3207,Czech Republic,2020-04-24,213
3208,Czech Republic,2020-04-25,215
3209,Czech Republic,2020-04-26,218
3210,Czech Republic,2020-04-27,221
3211,Czech Republic,2020-04-28,223
3212,Czech Republic,2020-04-29,227
3213,Germany,2019-12-31,0
3214,Germany,2020-01-01,0
3215,Germany,2020-01-02,0
3216,Germany,2020-01-03,0
3217,Germany,2020-01-04,0
3218,Germany,2020-01-05,0
3219,Germany,2020-01-06,0
3220,Germany,2020-01-07,0
3221,Germany,2020-01-08,0
3222,Germany,2020-01-09,0
3223,Germany,2020-01-10,0
3224,Germany,2020-01-11,0
3225,Germany,2020-01-12,0
3226,Germany,2020-01-13,0
3227,Germany,2020-01-14,0
3228,Germany,2020-01-15,0
3229,Germany,2020-01-16,0
3230,Germany,2020-01-17,0
3231,Germany,2020-01-18,0
3232,Germany,2020-01-19,0
3233,Germany,2020-01-20,0
3234,Germany,2020-01-21,0
3235,Germany,2020-01-22,0
3236,Germany,2020-01-23,0
3237,Germany,2020-01-24,0
3238,Germany,2020-01-25,0
3239,Germany,2020-01-26,0
3240,Germany,2020-01-27,0
3241,Germany,2020-01-28,0
3242,Germany,2020-01-29,0
3243,Germany,2020-01-30,0
3244,Germany,2020-01-31,0
3245,Germany,2020-02-01,0
3246,Germany,2020-02-02,0
3247,Germany,2020-02-03,0
3248,Germany,2020-02-04,0
3249,Germany,2020-02-05,0
3250,Germany,2020-02-06,0
3251,Germany,2020-02-07,0
3252,Germany,2020-02-08,0
3253,Germany,2020-02-09,0
3254,Germany,2020-02-10,0
3255,Germany,2020-02-11,0
3256,Germany,2020-02-12,0
3257,Germany,2020-02-13,0
3258,Germany,2020-02-14,0
3259,Germany,2020-02-15,0
3260,Germany,2020-02-16,0
3261,Germany,2020-02-17,0
3262,Germany,2020-02-18,0
3263,Germany,2020-02-19,0
3264,Germany,2020-02-20,0
3265,Germany,2020-02-21,0
3266,Germany,2020-02-22,0
3267,Germany,2020-02-23,0
3268,Germany,2020-02-24,0
3269,Germany,2020-02-25,0
3270,Germany,2020-02-26,0
3271,Germany,2020-02-27,0
3272,Germany,2020-02-28,0
3273,Germany,2020-02-29,0
3274,Germany,2020-03-01,0
3275,Germany,2020-03-02,0
3276,Germany,2020-03-03,0
3277,Germany,2020-03-04,0
3278,Germany,2020-03-05,0
3279,Germany,2020-03-06,0
3280,Germany,2020-03-07,0
3281,Germany,2020-03-08,0
3282,Germany,2020-03-09,0
3283,Germany,2020-03-10,2
3284,Germany,2020-03-11,2
3285,Germany,2020-03-12,3
3286,Germany,2020-03-13,5
3287,Germany,2020-03-14,5
3288,Germany,2020-03-15,8
3289,Germany,2020-03-16,12
3290,Germany,2020-03-17,13
3291,Germany,2020-03-18,13
3292,Germany,2020-03-19,13
3293,Germany,2020-03-20,43
3294,Germany,2020-03-21,45
3295,Germany,2020-03-22,67
3296,Germany,2020-03-23,94
3297,Germany,2020-03-24,126
3298,Germany,2020-03-25,149
3299,Germany,2020-03-26,198
3300,Germany,2020-03-27,253
3301,Germany,2020-03-28,325
3302,Germany,2020-03-29,389
3303,Germany,2020-03-30,455
3304,Germany,2020-03-31,583
3305,Germany,2020-04-01,732
3306,Germany,2020-04-02,872
3307,Germany,2020-04-03,1017
3308,Germany,2020-04-04,1158
3309,Germany,2020-04-05,1342
3310,Germany,2020-04-06,1434
3311,Germany,2020-04-07,1607
3312,Germany,2020-04-08,1861
3313,Germany,2020-04-09,2107
3314,Germany,2020-04-10,2373
3315,Germany,2020-04-11,2544
3316,Germany,2020-04-12,2673
3317,Germany,2020-04-13,2799
3318,Germany,2020-04-14,2969
3319,Germany,2020-04-15,3254
3320,Germany,2020-04-16,3569
3321,Germany,2020-04-17,3868
3322,Germany,2020-04-18,4110
3323,Germany,2020-04-19,4294
3324,Germany,2020-04-20,4404
3325,Germany,2020-04-21,4598
3326,Germany,2020-04-22,4879
3327,Germany,2020-04-23,5094
3328,Germany,2020-04-24,5321
3329,Germany,2020-04-25,5500
3330,Germany,2020-04-26,5640
3331,Germany,2020-04-27,5750
3332,Germany,2020-04-28,5913
3333,Germany,2020-04-29,6115
3334,Djibouti,2020-03-19,0
3335,Djibouti,2020-03-20,0
3336,Djibouti,2020-03-21,0
3337,Djibouti,2020-03-22,0
3338,Djibouti,2020-03-23,0
3339,Djibouti,2020-03-24,0
3340,Djibouti,2020-03-25,0
3341,Djibouti,2020-03-26,0
3342,Djibouti,2020-03-27,0
3343,Djibouti,2020-03-28,0
3344,Djibouti,2020-03-29,0
3345,Djibouti,2020-03-30,0
3346,Djibouti,2020-03-31,0
3347,Djibouti,2020-04-01,0
3348,Djibouti,2020-04-02,0
3349,Djibouti,2020-04-03,0
3350,Djibouti,2020-04-04,0
3351,Djibouti,2020-04-05,0
3352,Djibouti,2020-04-06,0
3353,Djibouti,2020-04-07,0
3354,Djibouti,2020-04-08,0
3355,Djibouti,2020-04-09,0
3356,Djibouti,2020-04-10,1
3357,Djibouti,2020-04-11,1
3358,Djibouti,2020-04-12,2
3359,Djibouti,2020-04-13,2
3360,Djibouti,2020-04-14,2
3361,Djibouti,2020-04-15,2
3362,Djibouti,2020-04-16,2
3363,Djibouti,2020-04-17,2
3364,Djibouti,2020-04-18,2
3365,Djibouti,2020-04-19,2
3366,Djibouti,2020-04-20,2
3367,Djibouti,2020-04-21,2
3368,Djibouti,2020-04-22,2
3369,Djibouti,2020-04-23,2
3370,Djibouti,2020-04-24,2
3371,Djibouti,2020-04-25,2
3372,Djibouti,2020-04-26,2
3373,Djibouti,2020-04-27,2
3374,Djibouti,2020-04-28,2
3375,Djibouti,2020-04-29,2
3376,Dominica,2020-03-23,0
3377,Dominica,2020-03-24,0
3378,Dominica,2020-03-25,0
3379,Dominica,2020-03-26,0
3380,Dominica,2020-03-27,0
